Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-05-25 18:20:00+00:00,26385.689453125,26392.37890625,26385.689453125,26392.37890625,26392.37890625,29128704,BTC-USD
2023-05-25 18:25:00+00:00,26388.681640625,26388.681640625,26371.923828125,26382.92578125,26382.92578125,15927296,BTC-USD
2023-05-25 18:30:00+00:00,26399.25390625,26399.25390625,26379.02734375,26380.697265625,26380.697265625,17451008,BTC-USD
2023-05-25 18:35:00+00:00,26381.78515625,26381.78515625,26365.1171875,26365.1171875,26365.1171875,16491520,BTC-USD
2023-05-25 18:40:00+00:00,26367.859375,26376.19140625,26356.943359375,26356.943359375,26356.943359375,5001216,BTC-USD
2023-05-25 18:45:00+00:00,26354.41015625,26367.24609375,26349.1640625,26367.24609375,26367.24609375,516096,BTC-USD
2023-05-25 18:50:00+00:00,26346.703125,26359.18359375,26346.703125,26356.857421875,26356.857421875,1092608,BTC-USD
2023-05-25 18:55:00+00:00,26359.447265625,26365.873046875,26359.056640625,26365.873046875,26365.873046875,0,BTC-USD
2023-05-25 19:00:00+00:00,26368.255859375,26371.654296875,26365.634765625,26368.7265625,26368.7265625,0,BTC-USD
2023-05-25 19:05:00+00:00,26386.8828125,26422.353515625,26386.8828125,26422.353515625,26422.353515625,21729280,BTC-USD
2023-05-25 19:10:00+00:00,26443.83984375,26591.51953125,26443.83984375,26528.244140625,26528.244140625,234149888,BTC-USD
2023-05-25 19:15:00+00:00,26527.875,26547.970703125,26509.0546875,26509.0546875,26509.0546875,98803712,BTC-USD
2023-05-25 19:20:00+00:00,26502.44921875,26524.9453125,26502.44921875,26508.921875,26508.921875,1312768,BTC-USD
2023-05-25 19:25:00+00:00,26530.921875,26530.921875,26504.88671875,26511.326171875,26511.326171875,915456,BTC-USD
2023-05-25 19:30:00+00:00,26505.630859375,26505.630859375,26441.09375,26441.09375,26441.09375,0,BTC-USD
2023-05-25 19:35:00+00:00,26447.029296875,26463.396484375,26446.97265625,26446.97265625,26446.97265625,0,BTC-USD
2023-05-25 19:40:00+00:00,26446.095703125,26451.775390625,26443.87109375,26451.775390625,26451.775390625,493568,BTC-USD
2023-05-25 19:45:00+00:00,26455.48828125,26461.5859375,26455.48828125,26459.51171875,26459.51171875,17415168,BTC-USD
2023-05-25 19:50:00+00:00,26466.82421875,26466.9609375,26457.615234375,26466.9609375,26466.9609375,0,BTC-USD
2023-05-25 19:55:00+00:00,26465.017578125,26484.404296875,26465.017578125,26484.404296875,26484.404296875,189440,BTC-USD
2023-05-25 20:00:00+00:00,26469.470703125,26508.203125,26469.470703125,26500.3203125,26500.3203125,0,BTC-USD
2023-05-25 20:05:00+00:00,26487.13671875,26504.966796875,26487.13671875,26500.568359375,26500.568359375,12964864,BTC-USD
2023-05-25 20:10:00+00:00,26500.62109375,26500.62109375,26462.52734375,26468.849609375,26468.849609375,13549568,BTC-USD
2023-05-25 20:15:00+00:00,26497.388671875,26497.388671875,26477.859375,26477.859375,26477.859375,16825344,BTC-USD
2023-05-25 20:20:00+00:00,26472.984375,26477.080078125,26465.41796875,26477.080078125,26477.080078125,0,BTC-USD
2023-05-25 20:25:00+00:00,26469.333984375,26469.333984375,26465.65625,26466.814453125,26466.814453125,0,BTC-USD
2023-05-25 20:30:00+00:00,26480.056640625,26482.3515625,26477.421875,26479.11328125,26479.11328125,0,BTC-USD
2023-05-25 20:35:00+00:00,26471.9453125,26475.130859375,26464.55859375,26475.130859375,26475.130859375,0,BTC-USD
2023-05-25 20:40:00+00:00,26478.693359375,26480.302734375,26476.7421875,26476.7421875,26476.7421875,0,BTC-USD
2023-05-25 20:45:00+00:00,26480.322265625,26483.298828125,26480.322265625,26481.37109375,26481.37109375,0,BTC-USD
2023-05-25 20:50:00+00:00,26483.111328125,26494.755859375,26483.111328125,26486.919921875,26486.919921875,0,BTC-USD
2023-05-25 20:55:00+00:00,26487.083984375,26491.080078125,26486.7265625,26491.080078125,26491.080078125,0,BTC-USD
2023-05-25 21:00:00+00:00,26488.123046875,26488.123046875,26464.958984375,26464.958984375,26464.958984375,0,BTC-USD
2023-05-25 21:05:00+00:00,26463.177734375,26469.384765625,26454.501953125,26454.501953125,26454.501953125,0,BTC-USD
2023-05-25 21:10:00+00:00,26451.580078125,26460.4921875,26451.580078125,26460.052734375,26460.052734375,0,BTC-USD
2023-05-25 21:15:00+00:00,26458.6640625,26469.400390625,26458.6640625,26469.400390625,26469.400390625,0,BTC-USD
2023-05-25 21:20:00+00:00,26469.556640625,26469.556640625,26457.41015625,26457.41015625,26457.41015625,0,BTC-USD
2023-05-25 21:25:00+00:00,26452.87890625,26457.427734375,26452.87890625,26457.189453125,26457.189453125,0,BTC-USD
2023-05-25 21:30:00+00:00,26453.486328125,26453.486328125,26446.828125,26446.828125,26446.828125,1769472,BTC-USD
2023-05-25 21:35:00+00:00,26444.876953125,26471.64453125,26444.876953125,26471.388671875,26471.388671875,0,BTC-USD
2023-05-25 21:40:00+00:00,26470.142578125,26470.169921875,26453.650390625,26453.650390625,26453.650390625,12262400,BTC-USD
2023-05-25 21:45:00+00:00,26444.9375,26463.6640625,26444.9375,26463.6640625,26463.6640625,0,BTC-USD
2023-05-25 21:50:00+00:00,26463.46875,26467.72265625,26463.46875,26467.72265625,26467.72265625,0,BTC-USD
2023-05-25 21:55:00+00:00,26467.689453125,26474.857421875,26467.689453125,26471.4609375,26471.4609375,0,BTC-USD
2023-05-25 22:00:00+00:00,26475.0,26478.443359375,26473.943359375,26473.943359375,26473.943359375,0,BTC-USD
2023-05-25 22:05:00+00:00,26473.42578125,26473.42578125,26470.15234375,26470.15234375,26470.15234375,0,BTC-USD
2023-05-25 22:10:00+00:00,26467.24609375,26471.888671875,26463.859375,26471.888671875,26471.888671875,15091712,BTC-USD
2023-05-25 22:15:00+00:00,26470.849609375,26473.095703125,26469.81640625,26470.732421875,26470.732421875,6500352,BTC-USD
2023-05-25 22:20:00+00:00,26456.46875,26456.46875,26451.947265625,26451.947265625,26451.947265625,590848,BTC-USD
2023-05-25 22:25:00+00:00,26448.48828125,26461.58203125,26448.48828125,26459.224609375,26459.224609375,0,BTC-USD
2023-05-25 22:30:00+00:00,26460.421875,26465.435546875,26456.509765625,26456.509765625,26456.509765625,0,BTC-USD
2023-05-25 22:35:00+00:00,26450.55078125,26450.55078125,26446.232421875,26446.96484375,26446.96484375,0,BTC-USD
2023-05-25 22:40:00+00:00,26450.10546875,26450.10546875,26440.78515625,26440.78515625,26440.78515625,0,BTC-USD
2023-05-25 22:45:00+00:00,26439.693359375,26444.763671875,26439.693359375,26444.630859375,26444.630859375,2114560,BTC-USD
2023-05-25 22:50:00+00:00,26448.126953125,26457.3515625,26448.126953125,26457.3515625,26457.3515625,0,BTC-USD
2023-05-25 22:55:00+00:00,26455.583984375,26462.509765625,26455.583984375,26462.509765625,26462.509765625,10073088,BTC-USD
2023-05-25 23:00:00+00:00,26456.775390625,26463.123046875,26456.775390625,26457.6640625,26457.6640625,0,BTC-USD
2023-05-25 23:05:00+00:00,26460.0078125,26466.66796875,26460.0078125,26465.3125,26465.3125,0,BTC-USD
2023-05-25 23:10:00+00:00,26473.955078125,26523.07421875,26473.955078125,26523.07421875,26523.07421875,20582400,BTC-USD
2023-05-25 23:15:00+00:00,26523.955078125,26534.69921875,26497.97265625,26497.97265625,26497.97265625,39712768,BTC-USD
2023-05-25 23:20:00+00:00,26497.044921875,26503.625,26497.044921875,26502.673828125,26502.673828125,5212160,BTC-USD
2023-05-25 23:25:00+00:00,26513.798828125,26513.798828125,26491.1796875,26500.505859375,26500.505859375,30326784,BTC-USD
2023-05-25 23:30:00+00:00,26497.775390625,26497.775390625,26479.23046875,26479.23046875,26479.23046875,1989632,BTC-USD
2023-05-25 23:35:00+00:00,26475.521484375,26478.861328125,26475.029296875,26475.734375,26475.734375,6924288,BTC-USD
2023-05-25 23:40:00+00:00,26475.90625,26478.208984375,26475.90625,26477.564453125,26477.564453125,0,BTC-USD
2023-05-25 23:45:00+00:00,26478.951171875,26480.8671875,26473.212890625,26473.212890625,26473.212890625,0,BTC-USD
2023-05-25 23:50:00+00:00,26469.16796875,26476.767578125,26469.16796875,26471.18359375,26471.18359375,0,BTC-USD
2023-05-25 23:55:00+00:00,26475.30078125,26479.365234375,26475.30078125,26475.779296875,26475.779296875,11894784,BTC-USD
2023-05-26 00:00:00+00:00,26486.08984375,26486.08984375,26480.951171875,26481.548828125,26481.548828125,0,BTC-USD
2023-05-26 00:05:00+00:00,26481.53125,26481.53125,26460.16015625,26460.16015625,26460.16015625,0,BTC-USD
2023-05-26 00:10:00+00:00,26450.755859375,26457.359375,26444.072265625,26457.14453125,26457.14453125,0,BTC-USD
2023-05-26 00:15:00+00:00,26455.166015625,26466.228515625,26455.166015625,26466.228515625,26466.228515625,4686848,BTC-USD
2023-05-26 00:20:00+00:00,26464.923828125,26498.09765625,26464.923828125,26498.09765625,26498.09765625,0,BTC-USD
2023-05-26 00:25:00+00:00,26492.490234375,26492.490234375,26489.005859375,26489.005859375,26489.005859375,1889280,BTC-USD
2023-05-26 00:30:00+00:00,26490.53125,26497.01171875,26490.53125,26497.01171875,26497.01171875,0,BTC-USD
2023-05-26 00:35:00+00:00,26500.423828125,26500.423828125,26474.841796875,26474.841796875,26474.841796875,0,BTC-USD
2023-05-26 00:40:00+00:00,26469.095703125,26469.095703125,26452.5703125,26453.375,26453.375,1082368,BTC-USD
2023-05-26 00:45:00+00:00,26456.591796875,26465.9921875,26447.86328125,26447.86328125,26447.86328125,0,BTC-USD
2023-05-26 00:50:00+00:00,26452.103515625,26455.8125,26424.705078125,26424.705078125,26424.705078125,340992,BTC-USD
2023-05-26 00:55:00+00:00,26403.279296875,26453.787109375,26403.279296875,26453.787109375,26453.787109375,56526848,BTC-USD
2023-05-26 01:00:00+00:00,26463.451171875,26484.49609375,26462.052734375,26484.49609375,26484.49609375,0,BTC-USD
2023-05-26 01:05:00+00:00,26485.388671875,26497.923828125,26485.388671875,26490.375,26490.375,13822976,BTC-USD
2023-05-26 01:10:00+00:00,26501.57421875,26502.173828125,26489.01953125,26490.900390625,26490.900390625,19985408,BTC-USD
2023-05-26 01:15:00+00:00,26495.6875,26531.892578125,26495.6875,26531.892578125,26531.892578125,624640,BTC-USD
2023-05-26 01:20:00+00:00,26528.109375,26532.37109375,26510.212890625,26510.212890625,26510.212890625,2932736,BTC-USD
2023-05-26 01:25:00+00:00,26428.240234375,26447.03125,26426.513671875,26432.931640625,26432.931640625,0,BTC-USD
2023-05-26 01:30:00+00:00,26431.486328125,26453.515625,26431.486328125,26453.515625,26453.515625,0,BTC-USD
2023-05-26 01:35:00+00:00,26455.041015625,26461.99609375,26452.66796875,26452.66796875,26452.66796875,0,BTC-USD
2023-05-26 01:40:00+00:00,26426.171875,26428.501953125,26421.283203125,26421.283203125,26421.283203125,0,BTC-USD
2023-05-26 01:45:00+00:00,26416.455078125,26416.455078125,26378.626953125,26389.18359375,26389.18359375,0,BTC-USD
2023-05-26 01:50:00+00:00,26396.716796875,26404.962890625,26387.451171875,26394.673828125,26394.673828125,7827456,BTC-USD
2023-05-26 01:55:00+00:00,26394.20703125,26410.6171875,26394.20703125,26410.6171875,26410.6171875,0,BTC-USD
2023-05-26 02:00:00+00:00,26411.861328125,26438.458984375,26411.861328125,26438.458984375,26438.458984375,0,BTC-USD
2023-05-26 02:05:00+00:00,26440.12890625,26440.12890625,26429.169921875,26429.169921875,26429.169921875,0,BTC-USD
2023-05-26 02:10:00+00:00,26424.6875,26432.470703125,26418.8515625,26418.8515625,26418.8515625,0,BTC-USD
2023-05-26 02:15:00+00:00,26400.701171875,26400.701171875,26394.8046875,26399.8515625,26399.8515625,0,BTC-USD
2023-05-26 02:20:00+00:00,26411.169921875,26427.642578125,26411.169921875,26421.591796875,26421.591796875,4741120,BTC-USD
2023-05-26 02:25:00+00:00,26423.36328125,26427.064453125,26421.091796875,26422.689453125,26422.689453125,0,BTC-USD
2023-05-26 02:30:00+00:00,26417.072265625,26424.541015625,26417.072265625,26422.90625,26422.90625,6293504,BTC-USD
2023-05-26 02:35:00+00:00,26417.82421875,26422.0234375,26416.72265625,26419.00390625,26419.00390625,0,BTC-USD
2023-05-26 02:40:00+00:00,26421.6328125,26426.357421875,26420.884765625,26421.80859375,26421.80859375,0,BTC-USD
2023-05-26 02:45:00+00:00,26420.185546875,26433.916015625,26420.185546875,26433.916015625,26433.916015625,397312,BTC-USD
2023-05-26 02:50:00+00:00,26427.380859375,26427.380859375,26410.626953125,26410.626953125,26410.626953125,0,BTC-USD
2023-05-26 02:55:00+00:00,26409.39453125,26413.0234375,26406.3515625,26406.3515625,26406.3515625,0,BTC-USD
2023-05-26 03:00:00+00:00,26408.28125,26409.296875,26404.65234375,26407.701171875,26407.701171875,0,BTC-USD
2023-05-26 03:05:00+00:00,26403.396484375,26409.837890625,26401.423828125,26409.837890625,26409.837890625,0,BTC-USD
2023-05-26 03:10:00+00:00,26407.8828125,26421.537109375,26407.8828125,26421.537109375,26421.537109375,0,BTC-USD
2023-05-26 03:15:00+00:00,26419.3984375,26433.76953125,26419.3984375,26433.76953125,26433.76953125,0,BTC-USD
2023-05-26 03:20:00+00:00,26432.34765625,26432.34765625,26426.419921875,26426.419921875,26426.419921875,0,BTC-USD
2023-05-26 03:25:00+00:00,26422.921875,26424.68359375,26416.943359375,26416.943359375,26416.943359375,0,BTC-USD
2023-05-26 03:30:00+00:00,26418.29296875,26425.435546875,26418.29296875,26423.93359375,26423.93359375,0,BTC-USD
2023-05-26 03:35:00+00:00,26422.68359375,26444.009765625,26420.04296875,26444.009765625,26444.009765625,0,BTC-USD
2023-05-26 03:40:00+00:00,26452.12109375,26452.12109375,26436.494140625,26436.494140625,26436.494140625,31236096,BTC-USD
2023-05-26 03:45:00+00:00,26433.69921875,26438.771484375,26432.44140625,26432.44140625,26432.44140625,0,BTC-USD
2023-05-26 03:50:00+00:00,26435.55859375,26450.142578125,26435.55859375,26450.142578125,26450.142578125,0,BTC-USD
2023-05-26 03:55:00+00:00,26448.087890625,26448.087890625,26439.53515625,26439.53515625,26439.53515625,7600128,BTC-USD
2023-05-26 04:00:00+00:00,26433.7421875,26438.91015625,26433.7421875,26438.91015625,26438.91015625,0,BTC-USD
2023-05-26 04:05:00+00:00,26438.798828125,26445.384765625,26437.103515625,26445.384765625,26445.384765625,0,BTC-USD
2023-05-26 04:10:00+00:00,26446.69921875,26451.306640625,26441.6640625,26448.818359375,26448.818359375,9774080,BTC-USD
2023-05-26 04:15:00+00:00,26446.99609375,26450.7890625,26443.1328125,26443.1328125,26443.1328125,0,BTC-USD
2023-05-26 04:20:00+00:00,26441.642578125,26441.642578125,26430.93359375,26430.93359375,26430.93359375,0,BTC-USD
2023-05-26 04:25:00+00:00,26430.140625,26430.140625,26423.576171875,26423.576171875,26423.576171875,0,BTC-USD
2023-05-26 04:30:00+00:00,26426.771484375,26426.771484375,26419.294921875,26419.294921875,26419.294921875,0,BTC-USD
2023-05-26 04:35:00+00:00,26419.994140625,26430.99609375,26419.994140625,26430.841796875,26430.841796875,0,BTC-USD
2023-05-26 04:40:00+00:00,26431.349609375,26431.349609375,26425.658203125,26425.658203125,26425.658203125,0,BTC-USD
2023-05-26 04:45:00+00:00,26426.6875,26434.17578125,26426.6875,26434.17578125,26434.17578125,0,BTC-USD
2023-05-26 04:50:00+00:00,26437.892578125,26437.892578125,26429.62890625,26429.62890625,26429.62890625,0,BTC-USD
2023-05-26 04:55:00+00:00,26426.8828125,26428.810546875,26424.95703125,26428.666015625,26428.666015625,0,BTC-USD
2023-05-26 05:00:00+00:00,26427.4140625,26434.0078125,26427.4140625,26430.791015625,26430.791015625,0,BTC-USD
2023-05-26 05:05:00+00:00,26432.73046875,26432.73046875,26414.626953125,26418.53515625,26418.53515625,12630016,BTC-USD
2023-05-26 05:10:00+00:00,26414.63671875,26415.77734375,26409.9765625,26410.001953125,26410.001953125,1551360,BTC-USD
2023-05-26 05:15:00+00:00,26407.9453125,26407.9453125,26383.462890625,26383.462890625,26383.462890625,0,BTC-USD
2023-05-26 05:20:00+00:00,26383.830078125,26384.103515625,26372.958984375,26372.958984375,26372.958984375,7176192,BTC-USD
2023-05-26 05:25:00+00:00,26369.626953125,26385.970703125,26369.626953125,26383.810546875,26383.810546875,13830144,BTC-USD
2023-05-26 05:30:00+00:00,26381.46875,26387.24609375,26380.611328125,26380.611328125,26380.611328125,0,BTC-USD
2023-05-26 05:35:00+00:00,26376.35546875,26388.62109375,26372.669921875,26384.88671875,26384.88671875,0,BTC-USD
2023-05-26 05:40:00+00:00,26379.6484375,26396.8671875,26379.107421875,26389.87890625,26389.87890625,2104320,BTC-USD
2023-05-26 05:45:00+00:00,26390.572265625,26394.26953125,26382.806640625,26382.806640625,26382.806640625,2971648,BTC-USD
2023-05-26 05:50:00+00:00,26376.771484375,26376.771484375,26361.404296875,26363.576171875,26363.576171875,0,BTC-USD
2023-05-26 05:55:00+00:00,26364.71875,26364.71875,26349.89453125,26355.064453125,26355.064453125,3451904,BTC-USD
2023-05-26 06:00:00+00:00,26347.78515625,26347.78515625,26343.94921875,26343.94921875,26343.94921875,0,BTC-USD
2023-05-26 06:05:00+00:00,26347.0625,26358.916015625,26347.0625,26358.916015625,26358.916015625,1710080,BTC-USD
2023-05-26 06:10:00+00:00,26359.689453125,26361.8046875,26359.689453125,26361.072265625,26361.072265625,678912,BTC-USD
2023-05-26 06:15:00+00:00,26364.27734375,26389.275390625,26364.27734375,26389.275390625,26389.275390625,9172992,BTC-USD
2023-05-26 06:20:00+00:00,26390.529296875,26390.529296875,26373.669921875,26376.25390625,26376.25390625,1690624,BTC-USD
2023-05-26 06:25:00+00:00,26380.685546875,26393.642578125,26380.685546875,26391.97265625,26391.97265625,7657472,BTC-USD
2023-05-26 06:30:00+00:00,26392.435546875,26396.298828125,26386.69921875,26386.95703125,26386.95703125,1683456,BTC-USD
2023-05-26 06:35:00+00:00,26387.646484375,26391.95703125,26376.72265625,26376.72265625,26376.72265625,0,BTC-USD
2023-05-26 06:40:00+00:00,26377.51953125,26382.208984375,26376.908203125,26382.208984375,26382.208984375,0,BTC-USD
2023-05-26 06:45:00+00:00,26382.52734375,26406.017578125,26382.52734375,26406.017578125,26406.017578125,1744896,BTC-USD
2023-05-26 06:50:00+00:00,26408.068359375,26421.0,26408.068359375,26416.97265625,26416.97265625,1908736,BTC-USD
2023-05-26 06:55:00+00:00,26419.708984375,26436.619140625,26418.1484375,26436.619140625,26436.619140625,1959936,BTC-USD
2023-05-26 07:00:00+00:00,26436.458984375,26436.458984375,26428.09375,26428.259765625,26428.259765625,0,BTC-USD
2023-05-26 07:05:00+00:00,26427.0546875,26431.728515625,26426.142578125,26431.728515625,26431.728515625,2733056,BTC-USD
2023-05-26 07:10:00+00:00,26422.412109375,26447.978515625,26418.505859375,26447.978515625,26447.978515625,0,BTC-USD
2023-05-26 07:15:00+00:00,26443.642578125,26467.404296875,26441.345703125,26467.404296875,26467.404296875,12166144,BTC-USD
2023-05-26 07:20:00+00:00,26469.462890625,26471.162109375,26445.873046875,26445.873046875,26445.873046875,12980224,BTC-USD
2023-05-26 07:25:00+00:00,26445.28515625,26448.1171875,26440.888671875,26445.748046875,26445.748046875,8659968,BTC-USD
2023-05-26 07:30:00+00:00,26443.181640625,26450.244140625,26442.23828125,26446.427734375,26446.427734375,0,BTC-USD
2023-05-26 07:35:00+00:00,26463.849609375,26466.6328125,26462.17578125,26463.1875,26463.1875,0,BTC-USD
2023-05-26 07:40:00+00:00,26463.541015625,26477.048828125,26460.357421875,26460.357421875,26460.357421875,1766400,BTC-USD
2023-05-26 07:45:00+00:00,26467.458984375,26491.5625,26467.458984375,26482.109375,26482.109375,35617792,BTC-USD
2023-05-26 07:50:00+00:00,26476.548828125,26515.89453125,26476.548828125,26515.89453125,26515.89453125,23546880,BTC-USD
2023-05-26 07:55:00+00:00,26525.763671875,26525.763671875,26508.1796875,26512.166015625,26512.166015625,22227968,BTC-USD
2023-05-26 08:00:00+00:00,26507.099609375,26516.681640625,26504.67578125,26504.67578125,26504.67578125,0,BTC-USD
2023-05-26 08:05:00+00:00,26497.3046875,26501.89453125,26489.41796875,26489.41796875,26489.41796875,0,BTC-USD
2023-05-26 08:10:00+00:00,26494.60546875,26511.6796875,26494.60546875,26511.6796875,26511.6796875,0,BTC-USD
2023-05-26 08:15:00+00:00,26521.6015625,26521.6015625,26512.580078125,26515.46484375,26515.46484375,18669568,BTC-USD
2023-05-26 08:20:00+00:00,26513.861328125,26516.984375,26509.166015625,26509.166015625,26509.166015625,0,BTC-USD
2023-05-26 08:25:00+00:00,26507.974609375,26512.103515625,26505.75390625,26512.103515625,26512.103515625,0,BTC-USD
2023-05-26 08:30:00+00:00,26514.015625,26539.673828125,26514.015625,26528.3203125,26528.3203125,14141440,BTC-USD
2023-05-26 08:35:00+00:00,26521.251953125,26521.251953125,26489.638671875,26489.638671875,26489.638671875,14565376,BTC-USD
2023-05-26 08:40:00+00:00,26487.8984375,26487.8984375,26477.37109375,26482.587890625,26482.587890625,0,BTC-USD
2023-05-26 08:45:00+00:00,26481.892578125,26483.189453125,26478.595703125,26481.30859375,26481.30859375,0,BTC-USD
2023-05-26 08:50:00+00:00,26499.98828125,26500.255859375,26496.51171875,26497.037109375,26497.037109375,21118976,BTC-USD
2023-05-26 08:55:00+00:00,26502.76171875,26502.76171875,26473.439453125,26473.439453125,26473.439453125,35295232,BTC-USD
2023-05-26 09:00:00+00:00,26474.638671875,26477.02734375,26467.625,26467.625,26467.625,0,BTC-USD
2023-05-26 09:05:00+00:00,26467.291015625,26474.146484375,26465.32421875,26465.32421875,26465.32421875,0,BTC-USD
2023-05-26 09:10:00+00:00,26458.193359375,26461.412109375,26458.193359375,26461.265625,26461.265625,6188032,BTC-USD
2023-05-26 09:15:00+00:00,26459.396484375,26464.35546875,26452.48046875,26453.68359375,26453.68359375,16363520,BTC-USD
2023-05-26 09:20:00+00:00,26451.283203125,26451.283203125,26447.486328125,26450.5859375,26450.5859375,3402752,BTC-USD
2023-05-26 09:25:00+00:00,26450.0234375,26450.0234375,26439.310546875,26439.310546875,26439.310546875,17207296,BTC-USD
2023-05-26 09:30:00+00:00,26439.25390625,26447.91796875,26435.197265625,26447.91796875,26447.91796875,1228800,BTC-USD
2023-05-26 09:35:00+00:00,26443.826171875,26458.064453125,26443.826171875,26457.572265625,26457.572265625,7788544,BTC-USD
2023-05-26 09:40:00+00:00,26459.583984375,26459.60546875,26457.16015625,26459.60546875,26459.60546875,0,BTC-USD
2023-05-26 09:45:00+00:00,26463.861328125,26463.861328125,26452.60546875,26455.89453125,26455.89453125,666624,BTC-USD
2023-05-26 09:50:00+00:00,26449.521484375,26455.037109375,26441.34375,26455.037109375,26455.037109375,0,BTC-USD
2023-05-26 09:55:00+00:00,26458.517578125,26458.517578125,26448.515625,26450.65625,26450.65625,0,BTC-USD
2023-05-26 10:00:00+00:00,26449.96875,26449.96875,26441.892578125,26441.892578125,26441.892578125,0,BTC-USD
2023-05-26 10:05:00+00:00,26442.2421875,26442.2421875,26440.76171875,26440.76171875,26440.76171875,0,BTC-USD
2023-05-26 10:10:00+00:00,26440.615234375,26441.578125,26438.849609375,26441.341796875,26441.341796875,0,BTC-USD
2023-05-26 10:15:00+00:00,26437.736328125,26437.736328125,26430.322265625,26432.96484375,26432.96484375,3432448,BTC-USD
2023-05-26 10:20:00+00:00,26430.51171875,26437.228515625,26430.51171875,26436.560546875,26436.560546875,0,BTC-USD
2023-05-26 10:25:00+00:00,26435.771484375,26455.8046875,26435.169921875,26454.58984375,26454.58984375,1881088,BTC-USD
2023-05-26 10:30:00+00:00,26451.87109375,26457.25,26446.568359375,26457.25,26457.25,6368256,BTC-USD
2023-05-26 10:35:00+00:00,26459.984375,26483.552734375,26459.984375,26480.8046875,26480.8046875,1235968,BTC-USD
2023-05-26 10:40:00+00:00,26474.6171875,26478.8828125,26471.12109375,26475.75,26475.75,14720000,BTC-USD
2023-05-26 10:45:00+00:00,26473.66796875,26473.66796875,26466.3203125,26466.3203125,26466.3203125,0,BTC-USD
2023-05-26 10:50:00+00:00,26463.0,26463.66015625,26460.724609375,26460.724609375,26460.724609375,7708672,BTC-USD
2023-05-26 10:55:00+00:00,26457.275390625,26457.275390625,26454.97265625,26456.171875,26456.171875,0,BTC-USD
2023-05-26 11:00:00+00:00,26455.859375,26461.22265625,26452.580078125,26453.060546875,26453.060546875,0,BTC-USD
2023-05-26 11:05:00+00:00,26452.025390625,26457.30859375,26452.025390625,26455.6875,26455.6875,3671040,BTC-USD
2023-05-26 11:10:00+00:00,26454.390625,26454.390625,26440.828125,26443.1875,26443.1875,21065728,BTC-USD
2023-05-26 11:15:00+00:00,26446.994140625,26450.29296875,26446.994140625,26449.84375,26449.84375,6821888,BTC-USD
2023-05-26 11:20:00+00:00,26449.9921875,26449.9921875,26437.83203125,26443.416015625,26443.416015625,11656192,BTC-USD
2023-05-26 11:25:00+00:00,26442.912109375,26453.560546875,26442.912109375,26449.837890625,26449.837890625,0,BTC-USD
2023-05-26 11:30:00+00:00,26450.494140625,26450.494140625,26444.80078125,26446.541015625,26446.541015625,6555648,BTC-USD
2023-05-26 11:35:00+00:00,26447.59375,26447.59375,26441.826171875,26443.1796875,26443.1796875,0,BTC-USD
2023-05-26 11:40:00+00:00,26445.2109375,26445.2109375,26434.5546875,26434.5546875,26434.5546875,0,BTC-USD
2023-05-26 11:45:00+00:00,26432.3515625,26487.201171875,26432.3515625,26484.83203125,26484.83203125,17114112,BTC-USD
2023-05-26 11:50:00+00:00,26493.703125,26493.703125,26470.513671875,26477.388671875,26477.388671875,55953408,BTC-USD
2023-05-26 11:55:00+00:00,26478.064453125,26478.064453125,26472.076171875,26472.7578125,26472.7578125,0,BTC-USD
2023-05-26 12:00:00+00:00,26470.951171875,26475.166015625,26470.951171875,26472.177734375,26472.177734375,0,BTC-USD
2023-05-26 12:05:00+00:00,26472.685546875,26476.10546875,26466.38671875,26476.10546875,26476.10546875,0,BTC-USD
2023-05-26 12:10:00+00:00,26473.796875,26475.724609375,26471.193359375,26471.193359375,26471.193359375,0,BTC-USD
2023-05-26 12:15:00+00:00,26476.435546875,26478.212890625,26476.1640625,26476.77734375,26476.77734375,0,BTC-USD
2023-05-26 12:20:00+00:00,26476.732421875,26476.732421875,26466.255859375,26472.595703125,26472.595703125,0,BTC-USD
2023-05-26 12:25:00+00:00,26477.931640625,26478.185546875,26468.8828125,26468.8828125,26468.8828125,0,BTC-USD
2023-05-26 12:30:00+00:00,26461.9375,26461.9375,26394.072265625,26403.087890625,26403.087890625,67859456,BTC-USD
2023-05-26 12:35:00+00:00,26405.83203125,26408.78515625,26396.822265625,26400.359375,26400.359375,26607616,BTC-USD
2023-05-26 12:40:00+00:00,26370.548828125,26407.25390625,26370.548828125,26407.25390625,26407.25390625,23469056,BTC-USD
2023-05-26 12:45:00+00:00,26409.384765625,26453.283203125,26407.458984375,26453.283203125,26453.283203125,516096,BTC-USD
2023-05-26 12:50:00+00:00,26445.607421875,26448.8671875,26431.201171875,26432.37890625,26432.37890625,0,BTC-USD
2023-05-26 12:55:00+00:00,26445.20703125,26445.3515625,26441.58203125,26444.224609375,26444.224609375,3691520,BTC-USD
2023-05-26 13:00:00+00:00,26441.234375,26483.830078125,26441.234375,26478.09375,26478.09375,0,BTC-USD
2023-05-26 13:05:00+00:00,26476.48828125,26499.140625,26476.48828125,26483.5625,26483.5625,14082048,BTC-USD
2023-05-26 13:10:00+00:00,26481.412109375,26499.37890625,26481.412109375,26499.37890625,26499.37890625,9350144,BTC-USD
2023-05-26 13:15:00+00:00,26496.599609375,26496.599609375,26480.908203125,26481.671875,26481.671875,0,BTC-USD
